X,Y,OBJECTID,PANTHERID,SEX,AGE,LOCATION,CAUSE,YEAR,Date,last_edited_date,CauseLong,Type
-81.0039012462395,26.1072892709034,1641,FP023,Female,14,"BCNP, 2 miles E of Turkey Foot. 17.1 mi N of Oasis visitor center",Degenerative diseases,2000,2000/12/01 05:00:00+00,2021/03/03 20:57:38+00,Degenerative diseases,Mortality
-81.1551316694119,26.0775525331214,1642,FP089,Male,3.5,"BCNP, 2 miles NW of Mud Lake",ISA,2000,2000/11/10 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.2333806879613,26.4230330221786,1643,UCFP036,Female,1.7,"CR 846, near big powerline",Vehicular trauma,2000,2000/08/13 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3820602487647,26.4168081581753,1644,UCFP035,Male,1.75,"CR 846,  2 miles E of Immokalee",Vehicular trauma,2000,2000/06/23 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.4029100854237,26.9634117261393,1645,FP084,Male,14,"Fisheating Creek WMA, 5 miles W of US 27",Unknown,2000,2000/04/21 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-80.9963848967302,26.2770188321055,1646,TX101,Female,8.5,"BCSIR,  near game pen",Unknown,2000,2000/03/31 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.2126077488873,26.42618952983,1647,UCFP034,Male,1.75,"CR 846, 2 miles E of Collier/Hendry line",Vehicular trauma,2000,2000/03/23 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0446928207216,26.2289477574144,1648,FP068,Male,6,"NBCNP, W of Tangerine tram, BCNP Addition lands",Unknown,2000,2000/03/03 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.3648181163554,26.2939734506243,1649,K076,Male,3,"CR 858, 1 mile W of SR 29",Vehicular trauma,2000,2000/02/28 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0419143324461,26.32614220678,1650,FP080,Female,4,"W Boundary Road, BCSIR",Vehicular trauma,2000,2000/02/10 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3424764681653,26.2552832764791,1651,FP063,Male,5,"SR 29, N of Pistol Pond",Other,2000,2000/01/17 05:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-80.5434741446174,25.5848387354359,1652,FP016,Male,14,"EVER, NE boundary",Unknown,2000,2000/01/07 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.3756706983371,26.0547990275584,1653,FP076,Male,3,"FSSP, 1.9 miles W of SR 29 off of Lancaster Grade",ISA,1999,1999/11/15 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
,,1654,UCFP033,Male,1,2 mi north of BCSIR on CR833,Vehicular trauma,1999,1999/10/29 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3358421834166,27.0706109364555,1655,FP074,Male,2,"US 27, near Venus",Vehicular trauma,1999,1999/09/08 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0674983310766,25.6823414155065,1656,TX103,Female,8,"SBCNP, Lostman's Pines 1 mile N of EVER boundary",Unknown,1999,1999/08/20 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.1853041115967,26.2967462645861,1657,UCFP027,Female,2,Farm Road E of Hendry Prison,Vehicular trauma,1999,1999/07/08 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5745794738104,26.4143586747721,1658,FP064,Male,2.5,Audubon's Corkscrew Sanctuary,ISA,1999,1999/03/26 04:00:00+00,2021/03/03 20:57:38+00,ISA,Injury
-81.0992379848858,26.3721369615691,1659,FP046,Male,9,"Private land S. CR 846, Hendry Co.",ISA,1999,1999/02/03 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-80.9949933560494,26.2620117238033,1660,FP072,Male,3.5,"BCSIR, Hendry Co.",ISA,1998,1998/12/23 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-80.8950408740473,26.2032903530785,1661,FP036,Female,14,"NBCNP, E of L28 interceptor canal",Unknown,1998,1998/10/12 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.0288236724941,25.8564548570021,1662,UCFP026,Male,4,US 41,Vehicular trauma,1998,1998/09/17 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-80.9570283413886,26.2615900024999,1663,FP045,Male,7.5,"BCSIR, Hendry Co.",ISA,1998,1998/08/03 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.3447413725249,26.2185370465377,1664,FP051,Male,9,"SR 29, Bear Island Grade",Vehicular trauma,1998,1998/07/20 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.1933160059527,26.4281852811107,1665,UCFP025,Female,2,"CR 846, 3 miles E of CR 858",Vehicular trauma,1998,1998/06/13 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Injury
-81.6591965568825,26.089042928514,1666,TX104,Female,6.5,S of Sabal Palm Road in citrus grove,Illegal kill,1998,1998/04/20 04:00:00+00,2021/03/03 20:57:38+00,Illegal kill,Mortality
-81.2180276470175,26.1874613415497,1667,FP040,Female,10,NBCNP - Bear Island,Unknown,1998,1998/02/02 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
,,1668,FP021,Female,11,White Oak,Other,1997,1997/12/26 05:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-81.3641961174627,26.2487286935072,1669,FP019,Female,11.5,FPNWR,Unknown,1997,1997/12/03 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.313360725029,26.4207944635484,1670,UCFP031,Male,0.75,"CR 846, 1.5 miles W of CR 858",Vehicular trauma,1997,1997/07/18 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.325535675618,26.3889030298869,1671,FP058,Male,3,Sadie Cypress - Collier Co. 10-15ft from a small pond with evidence of thrashing and tracks that led up to large water moccasin,ISA,1997,1997/03/31 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.2698208708178,25.8908373532866,1672,UCFP030,Female,1,"US 41, Turner River",Vehicular trauma,1996,1996/05/02 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3496918973258,26.6028364651995,1673,UCFP029,Male,4,"CR 832, 5.5 miles E of SR 29",Vehicular trauma,1996,1996/04/24 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.35435301279,26.1859172675203,1674,UCFP024,Female,10,FPNWR,Infectious disease - Other,1996,1996/03/18 04:00:00+00,2021/03/03 20:57:38+00,Infectious disease - Other,Mortality
-81.0019992082541,25.9974420083336,1675,UCFP044,Unknown,14, ,Unknown,1996,1996/02/06 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.0275313022275,26.435455360631,1676,TX102,Female,4.5,"CR 833, just N of CR 835",Vehicular trauma,1995,1995/09/23 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0937457256629,26.0353641149352,1677,FP042,Male,6,SBCNP,Unknown,1995,1995/06/23 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.3477407637152,26.4186563759185,1678,FP052,Female,3.3,CR 846 near Dupree Road,Vehicular trauma,1995,1995/01/13 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.1409769433278,26.296877882067,1679,FP012,Male,13.5,Bear island (Collier CO),ISA,1994,1994/11/09 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-80.9298550460524,25.983916257258,1680,FP038,Female,8.5,"Conservation Area 3A. Cypress National Preserve, Raccoon Point",Unknown,1994,1994/08/05 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.1796015756303,26.3210788289853,1681,FP026,Male,11.5,4 mi. E. Hendry Prison,ISA,1994,1994/07/11 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.3426757603094,26.2651880869044,1682,FP031,Female,13,SR 29 Sunniland,Vehicular trauma,1994,1994/03/04 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.2712774396437,26.3670748366338,1683,UCFP023,Male,8,"County Line Road, 3 miles N of CR 858",Vehicular trauma,1994,1994/02/28 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.319574052049,26.4192999254147,1684,FP050,Male,2.5,"CR 846, 5 miles E of Immokalee",Vehicular trauma,1993,1993/12/06 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0919492046891,26.3323492127329,1685,FP034,Male,5,SE Hendry Co. near L28 W feeder canal,Unknown,1993,1993/11/15 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.7754766998095,26.5476681919929,1686,UCFP022,Male,2.5,"Daniels Rd, 1 mile E of I-75",Vehicular trauma,1993,1993/08/09 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-80.9108840367085,25.9685550141482,1687,FP044,Male,2.5,"SBCNP, Raccoon Pt.",ISA,1993,1993/07/07 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.3876432504077,26.2324415206829,1688,FP053,Male,11,Private lands N of FPNWR,ISA,1993,1993/02/26 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.3914002852003,26.0231083260238,1689,FP047,Male,18,FSSP,ISA,1993,1993/02/19 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.3421267270757,26.2657943663247,1690,UCFP021,Female,7,"SR 29, Sunniland",Vehicular trauma,1992,1992/11/09 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
,,1691,FP205,Female,2,Died during surgery at University of Florida Veterinary School to repair heart defect.,Other,1992,1992/10/11 04:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-81.0892306187718,26.2890998047535,1692,FP028,Male,4,"Near Daniels Road, RSW Airport",Unknown,1992,1992/09/26 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Injury
-81.2371419888532,26.3546026420929,1693,FP029,Male,3.5,"Hendry Co., Gum Swamp",Infectious disease - Pseudorabies,1992,1992/05/27 04:00:00+00,2021/03/03 20:57:38+00,Infectious disease - Pseudorabies,Mortality
-81.0478681442654,26.2818959165949,1694,FP043,Male,26,"BCSIR, Hendry Co.",ISA,1991,1991/10/31 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-80.7094999049608,25.4084116637223,1695,FP022,Female,4.5,EVER in solution hole Pinelands on Long Pine Key,Unknown,1991,1991/07/22 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-80.6439598000968,25.3802728661152,1696,FP014,Female,10.5,Everglades National Park,Unknown,1991,1991/06/21 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.3418006889333,26.2467791555856,1697,UCFP020,Female,9,"east side SR 29, at Pistol Pond",Vehicular trauma,1991,1991/02/04 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3452316837867,26.1641331308386,1698,FP037,Male,4,"SR 29, 0.5 miles N of I-75",Vehicular trauma,1990,1990/11/26 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0951390018888,26.3976567335744,1699,FP018,Female,9,"S of CR 846 near Rocky Lake, Hendry Co.",ISA,1990,1990/10/03 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.1088892309735,26.2843457748598,1700,FP041,Female,2,"W of BCSIR, Hendry Co.",ISA,1990,1990/09/26 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.0201520005963,26.2162306019158,1701,FP017,Male,9,"NBCNP, near Tangerine Camp",Unknown,1990,1990/07/23 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.0108118689392,26.4319813022327,1702,UCFP019,Male,10,"CR 835, 1 mile E of CR 833",Vehicular trauma,1990,1990/06/18 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-80.8743730351666,25.5422966037366,1703,FP039,Male,3.5,EVER,Other,1990,1990/05/18 04:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-81.3889694224819,25.9677627292636,1704,FP030,Male,22,FSSP,ISA,1990,1990/01/29 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
,,1705,FP035,Male,10,Gainesville VMTH - recaptured 1/22/90 Route 858 Ag fields Catherine grade where dart penetrated the skin of caudal abdomen. Brought to VMTH 1/24 and then died that afternoon prior to recovering from anesthesia.,Other,1990,1990/01/24 05:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-81.2452405975836,26.3405664045677,1706,FP033,Male,3,2 mi. NW of Hendry Prison,Infectious disease - Pseudorabies,1989,1989/11/23 05:00:00+00,2021/03/03 20:57:38+00,Infectious disease - Pseudorabies,Mortality
-80.6040400971918,25.7188149825533,1707,FP027,Male,3.5,EVER,Unknown,1989,1989/07/26 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.5340680353564,26.4924905160952,1708,UCFP018,Male,3,"CR 850, 1.5 miles S of SR 82",Vehicular trauma,1989,1989/01/25 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3691566692589,26.1674779487832,1709,FP025,Male,4.5,FPNWR,Unknown,1988,1988/08/26 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.3019628486018,26.209730104848,1710,FP020,Male,4.5,Bear Island,Unknown,1988,1988/08/24 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Injury
-81.2976987301027,27.01677880177,1711,FP024,Male,4,Glades Co. near Palmdale,Unknown,1988,1988/08/22 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
,,1712,FP008,Female,14,Died at White Oak,Other,1988,1988/08/20 04:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-80.7264546681074,25.3678158180697,1713,FP015,Female,7,EVER,ISA,1988,1988/06/10 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
,,1714,UCFP017,Male,10,"Crane Swamp, Farmton WMA, Volusia County",ISA,1987,1987/12/19 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.3420414266496,26.2640248021793,1715,FP013,Male,7,SR 29 Sunniland,Vehicular trauma,1987,1987/12/14 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
,,1716,UCFP016,Male, , ,Illegal kill,1987,1987/10/01 04:00:00+00,2021/03/03 20:57:38+00,Illegal kill,Mortality
-81.3742930393225,26.2498314326566,1717,FP010,Male,18,"Mud Lake Strand, now FPNWR",ISA,1987,1987/01/27 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
,,1718,FP009,Female,4.5,"Golden Gate Estates, S of SR 84 (now I-75)",Illegally shot (not fatal),1987,1987/01/08 05:00:00+00,2021/03/03 20:57:38+00,Illegally shot (not fatal),Injury
-81.4150057300445,26.1533845446168,1719,UCFP015,Female,4.5,SR 84 (now I-75),Vehicular trauma,1986,1986/11/15 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3446113764218,26.0959703354583,1720,FP007,Male,10,"SR 29, 4 miles S of  SR 84 (now I-75)",Vehicular trauma,1985,1985/10/26 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.4000098089519,26.1538874517988,1721,FP004,Male,12,SR 84 (now I-75),Vehicular trauma,1985,1985/04/18 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5934030408701,25.9982572385135,1722,UCFP014,Female,2.5,"Collier Seminole State Park, Collier Co.",Illegal kill,1985,1985/03/25 04:00:00+00,2021/03/03 20:57:38+00,Illegal kill,Mortality
-81.4178877770042,26.1535477774192,1723,UCFP013,Female, , ,Vehicular trauma,1985,1985/01/08 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3815032510678,25.9974542923906,1724,FP002,Male,14,FSSP,ISA,1984,1984/12/05 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.4198291342496,26.1536504892425,1725,UCFP012,Female, ,SR 84 (now I-75),Vehicular trauma,1984,1984/11/12 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
,,1726,UCFP011,Female,2.5,"Corbett WMA, Palm Bch. Co. (Elmer Brooker)",Illegal kill,1984,1984/10/26 04:00:00+00,2021/03/03 20:57:38+00,Illegal kill,Mortality
-81.3900150300316,26.1539961116868,1727,FP001,Male,13,SR 84 (now I-75),Vehicular trauma,1983,1983/12/14 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
,,1728,UCFP008,Male,4.5,BCSIR,Illegal kill,1983,1983/12/03 05:00:00+00,2021/03/03 20:57:38+00,Illegal kill,Mortality
-81.3558531651784,26.2086317550439,1729,FP005,Female,8.5,Fakahatchee Conservation Club (now FPNWR),Unknown,1983,1983/11/18 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
,,1730,UCFP010,Female, ,"L-8 canal near Canal Point, Palm Beach County",Illegal kill,1983,1983/05/22 04:00:00+00,2021/03/03 20:57:38+00,Illegal kill,Mortality
-81.3157768311222,26.9350401930233,1731,UCFP009,Male,3,US 27 Palmdale,Vehicular trauma,1983,1983/03/17 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.428413268018,25.9887267938205,1732,FP003,Female,9,FSSP,Capture related,1983,1983/01/17 05:00:00+00,2021/03/03 20:57:38+00,Capture related,Mortality
-80.9039914961971,26.1030584534519,1733,FP006,Male,7,SBCNP-  see attached file.  Cypress head 2-3 miles west of airboat  trail off L-28 near camps,Other,1982,1982/04/16 04:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-81.3455548320489,26.0187373336017,1734,UCFP006,Female,2,SR 29 near Copeland,Vehicular trauma,1981,1981/04/19 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3423309105466,26.2841958210716,1735,UCFP005,Male,2,SR 29 near Sunniland,Vehicular trauma,1980,1980/02/07 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3451215179935,26.1572980332301,1736,UCFP004,Female, ,"Highway 29, 200 ft north of Alligator alley",Vehicular trauma,1979,1979/12/23 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0596637255301,25.8595067107434,1737,UCFP003,Male, ,"US 41, Gannet Strand",Unknown,1979,1979/02/01 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
,,1738,UCFP002,Male,2.5,"L-28, Dade County",Illegal kill,1978,1978/03/12 05:00:00+00,2021/03/03 20:57:38+00,Illegal kill,Mortality
-81.0828140730715,26.7844623824885,1739,UCFP028,Male,2.5,SR 25 S of Moore Haven,Vehicular trauma,1972,1972/02/13 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
